0,424,5,F,A,50,1,56,N,52,BER,K,IDS,GO,180-190,M1,2
1,145,2,M,A,50,1,37,N,80,TT,Q,IDS,GO,160-170,H,2
0,652,2,F,A,42,1,76,N,50,BER,I,INJ,ES,180-190,B,2
1,235,1,F,A,50,2,38,N,85,BER,J,INJ,ES,190-200,B,2
0,357,10,M,C,50,3,49,N,90,BER,D,INJ,ES,140-150,A,3
0,72,9,F,C,50,2,27,N,100,BER,E,INJ,ES,140-150,A,2
0,499,3,M,A,50,2,59,N,50,MSPF,N,INJ,GO,180-190,H,3
0,471,2,M,A,60,1,64,N,56,BER,H,INJ,ES,190-200,B,3
0,346,10,M,C,50,2,49,N,55,BER,M,INJ,ES,190-200,M2,3
0,316,10,M,A,48,1,45,N,50,BRK,I,INJ,GO,150-160,M2,2
0,310,2,M,A,50,2,44,N,50,TT,P,INS,GO,150-160,H,2
0,454,4,F,C,50,2,55,N,50,BER,G,INJ,ES,160-170,A,3
0,300,5,F,A,55,2,43,N,52,BER,D,INS,GO,150-160,B,3
1,587,1,M,A,60,1,68,N,50,BER,K,INJ,ES,180-190,M1,3
0,133,2,F,A,50,2,30,N,80,BER,F,INJ,ES,150-160,B,3
0,185,10,M,A,50,3,35,N,72,BER,E,INJ,GO,140-150,B,3
0,448,3,F,A,55,2,59,N,50,BER,G,INJ,ES,180-190,B,3
0,157,10,M,C,26,2,31,O,72,BER,C,CAR,ES,140-150,B,3
0,55,10,M,C,26,2,24,O,80,CTE,D,INJ,GO,150-160,B,3
0,171,4,F,A,50,1,33,O,62,TT,M,INJ,ES,160-170,H,1
0,348,0,M,A,60,1,70,O,50,BER,J,INJ,ES,180-190,M1,2
0,167,10,F,A,55,2,43,N,50,BER,F,INJ,GO,150-160,B,2
0,265,9,M,A,50,3,44,N,50,CTE,I,INJ,GO,001-130,0,3
0,57,10,F,C,26,2,23,N,85,BER,F,CAR,ES,160-170,B,3
0,509,1,M,A,50,1,63,O,50,BER,F,INJ,ES,160-170,A,3
0,612,2,F,A,60,1,77,N,60,BER,G,INJ,ES,160-170,B,3
0,329,10,M,A,46,3,48,N,50,BER,G,INJ,ES,170-180,M1,3
1,536,5,F,A,50,3,64,N,50,BER,E,INJ,ES,150-160,A,3
1,773,2,M,A,60,1,82,N,60,BRK,J,IDS,GO,170-180,M1,3
0,346,3,F,A,50,1,56,N,56,BER,J,INJ,ES,190-200,M2,3
0,442,2,M,A,50,2,56,N,95,BER,Q,INJ,ES,S220,H,1
0,173,1,M,A,55,1,32,N,50,MSPF,K,INJ,ES,170-180,M1,3
1,560,7,M,A,48,3,78,N,112,CTE,F,INJ,GO,140-150,B,3
0,339,10,F,C,50,2,47,N,90,BER,D,INJ,ES,160-170,B,3
