0.0,435,7,M,A,50,1,54,N,50,TT,R,INJ,ES,S220,H,2
0.0,275,10,M,C,50,2,42,N,64,BER,I,CAR,ES,180-190,M2,3
0.0,264,2,M,A,50,3,46,N,50,BER,M,IDS,GO,190-200,M2,3
0.0,556,10,F,C,60,1,72,N,71,BER,E,CAR,ES,150-160,B,3
0.0,514,10,M,A,60,1,70,O,50,BER,A,CAR,ES,001-130,B,3
0.0,171,10,F,A,50,2,44,N,80,BRK,L,INJ,ES,180-190,H,3
0.0,250,9,M,C,50,2,42,N,72,BER,M,INS,GO,190-200,M2,3
0.0,443,10,M,A,50,1,55,N,50,BER,E,CAR,ES,150-160,B,3
0.0,37,7,F,C,26,2,21,N,112,BER,E,INJ,ES,140-150,A,3
1246.032326,178,2,M,A,42,3,33,N,50,BER,K,IDS,GO,190-200,M1,3
0.0,234,4,M,A,55,3,39,N,68,BER,K,INJ,ES,190-200,M2,3
0.0,295,3,M,A,47,3,42,N,50,CTE,L,IDS,GO,140-150,0,3
2445.429607,342,3,M,A,48,3,47,N,50,MSPHF,K,INJ,ES,190-200,M1,3
0.0,633,10,M,A,42,1,72,N,50,BER,M,INJ,ES,190-200,M2,2
0.0,221,10,M,C,42,3,39,N,50,BER,D,INJ,ES,140-150,A,3
0.0,390,9,F,A,50,2,52,O,50,TT,I,INJ,ES,140-150,M1,3
212.4380665,107,10,M,A,50,2,57,N,80,BER,J,INJ,ES,190-200,M2,3
0.0,158,10,F,A,50,2,33,N,68,BRK,O,INJ,ES,200-220,M2,2
0.0,65,4,M,A,50,1,25,N,100,BER,F,INJ,GO,160-170,B,3
0.0,139,9,M,C,50,2,29,N,64,BER,Q,INJ,ES,200-220,H,2
0.0,510,10,F,A,55,2,62,N,67,BER,T,INJ,ES,200-220,H,1
488.0655589,463,9,F,A,48,2,58,N,52,BER,A,INJ,ES,130-140,A,3
0.0,100,10,M,A,50,1,27,N,90,BER,K,INS,GO,180-190,M2,2
0.0,96,7,M,A,50,2,26,N,85,BER,F,INJ,GO,150-160,B,3
0.0,334,2,M,A,50,2,46,N,50,BER,L,INJ,ES,170-180,B,2
0.0,201,10,F,A,50,1,37,O,64,BER,D,CAR,ES,140-150,B,3
0.0,446,4,M,A,50,1,56,O,72,BER,F,INJ,ES,170-180,M1,2
0.0,427,2,F,A,50,1,57,N,50,BER,F,INJ,ES,150-160,B,2
0.0,83,1,M,A,50,2,31,N,80,MSPF,M,IDS,GO,180-190,M2,3
0.0,182,5,M,A,50,2,36,N,95,CTE,G,INJ,GO,130-140,M1,3
0.0,235,10,F,A,50,2,50,N,50,CPE,C,CAR,ES,130-140,B,1
0.0,584,2,F,C,50,1,66,N,77,BER,K,INJ,ES,200-220,M1,2
0.0,494,2,M,A,50,2,60,N,50,CAB,X,INJ,ES,S220,H,2
0.0,328,7,M,A,42,3,49,N,56,BER,O,INS,GO,190-200,H,3
0.0,246,10,F,A,55,1,41,N,51,BER,H,CAR,ES,180-190,M2,3
390.4006042,367,5,M,A,50,3,50,N,50,BRK,K,IDS,GO,190-200,M2,3
0.0,257,4,M,A,50,2,39,N,68,MSPHF,J,INJ,ES,160-170,M1,3
0.0,560,3,M,A,60,1,69,N,50,CPE,O,IDS,GO,200-220,M2,3
0.0,349,10,M,A,60,1,64,O,50,BER,G,CAR,ES,160-170,0,3
0.0,731,10,M,A,60,1,79,N,50,BER,H,CAR,ES,180-190,M2,3
0.0,289,9,F,C,1,2,53,N,90,BER,E,INJ,ES,140-150,B,3
2209.485498,439,2,M,A,50,3,58,N,76,BER,O,INJ,ES,S220,M2,1
0.0,354,5,F,A,50,1,48,N,68,BER,I,INJ,ES,150-160,M2,3
0.0,338,10,M,A,48,3,58,N,50,CTE,I,INS,GO,001-130,0,2
0.0,683,2,M,A,60,1,77,O,50,BER,J,INJ,ES,190-200,M1,2
0.0,258,2,M,A,1,3,40,N,50,MSPHF,N,INJ,ES,180-190,H,1
0.0,214,2,F,A,50,2,37,N,106,BER,G,INJ,ES,160-170,B,2
0.0,91,4,F,A,50,2,29,N,100,CAB,L,INJ,ES,180-190,M1,3
0.0,152,10,M,A,50,2,30,N,67,BER,H,INJ,GO,160-170,B,3
2764.169184,145,0,M,A,1,3,30,N,53,TT,R,IDS,GO,160-170,H,1
0.0,231,10,M,C,50,1,46,O,76,BER,K,INJ,ES,200-220,M2,3
0.0,84,1,F,C,26,2,26,O,90,TT,M,INJ,ES,170-180,M2,3
0.0,379,10,M,A,55,2,51,N,50,BER,C,CAR,ES,140-150,B,3
284.4879154,501,10,F,A,60,1,68,O,50,BER,G,INJ,ES,170-180,M1,1
0.0,371,5,F,C,50,2,49,N,50,MSPHF,K,INJ,ES,180-190,M1,3
588.4522659,275,2,M,A,50,2,45,O,50,BER,H,INJ,ES,150-160,B,3
0.0,111,4,M,C,50,2,27,O,65,BER,I,INJ,ES,170-180,M1,3
0.0,557,7,F,A,60,1,68,N,90,BER,G,INJ,ES,170-180,M1,3
0.0,162,0,M,A,50,1,33,N,50,BER,J,INJ,ES,190-200,M1,3
0.0,295,2,M,A,47,4,42,N,50,CTE,F,INJ,ES,140-150,M1,3
0.0,493,3,M,A,60,1,71,O,60,BER,I,CAR,ES,160-170,H,3
0.0,423,10,F,A,55,2,53,O,50,BER,D,CAR,ES,150-160,M1,3
0.0,85,0,M,C,46,2,26,N,80,BER,H,INJ,ES,160-170,B,3
0.0,429,3,M,A,50,1,54,N,92,BER,H,INJ,ES,170-180,M1,2
0.0,276,10,M,C,50,2,46,N,90,BER,N,INJ,GO,150-160,M2,3
0.0,411,7,M,A,55,2,62,N,50,BER,E,INJ,ES,160-170,B,3
0.0,469,4,M,A,50,2,57,N,50,BER,L,IDS,GO,170-180,B,3
0.0,313,1,F,A,1,3,46,N,55,BRK,D,INJ,ES,150-160,A,3
0.0,520,10,F,A,60,1,72,N,50,BER,I,INJ,ES,160-170,M2,3
4641.824773,208,5,M,C,55,2,40,N,50,MSPF,J,INJ,ES,180-190,M1,2
0.0,190,10,M,A,50,3,34,N,85,BER,A,CAR,ES,130-140,A,3
0.0,275,10,M,A,55,1,40,O,50,BER,H,CAR,ES,180-190,M2,3
0.0,509,9,M,A,50,2,60,N,50,BER,D,INJ,ES,150-160,A,1
